epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,238.948,0.99285,1.04191,1.06065,1,0.76163,0.92556,0.64867,1.15649,1.14044,0.9643,0.0011684,0.0011684,0.0011684
44,245.032,1.02791,1.41879,0.98972,0.97505,0.92308,0.96636,0.62418,1.23196,1.17251,0.99346,0.0011486,0.0011486,0.0011486
45,251.723,0.91211,1.04724,1.01544,0.98113,0.92308,0.98567,0.65758,1.24384,1.08153,0.99961,0.0011288,0.0011288,0.0011288
46,257.915,1.11052,1.1646,1.10358,1,0.98654,0.995,0.6674,1.18726,1.13563,0.9788,0.001109,0.001109,0.001109
47,261.874,0.90765,1.10514,1.04512,1,0.98654,0.995,0.6674,1.18726,1.13563,0.9788,0.0010892,0.0010892,0.0010892
48,268.032,1.02694,1.19945,1.0547,0.96897,0.53846,0.60868,0.35594,1.17327,1.12421,0.98695,0.0010694,0.0010694,0.0010694
49,274.426,0.78713,0.9485,0.99158,0.77997,0.61538,0.58282,0.36085,1.15384,1.02044,0.98631,0.0010496,0.0010496,0.0010496
50,280.817,1.00596,1.03985,1.07971,0.83837,0.53846,0.5909,0.33933,1.14772,1.05333,0.98437,0.0010298,0.0010298,0.0010298
51,289.532,0.80584,0.87339,0.99258,1,0.85758,0.96833,0.65793,1.14772,1.05333,0.98437,0.00101,0.00101,0.00101
52,295.889,0.88204,1.09697,1.04216,0.85295,0.53846,0.54929,0.33773,1.18194,1.11802,1.00481,0.0009902,0.0009902,0.0009902
53,302.145,0.86136,0.92281,1.02255,0.83935,0.53846,0.54343,0.32726,1.20063,1.04185,1.01879,0.0009704,0.0009704,0.0009704
54,308.568,0.85015,0.97267,1.01739,0.85298,0.61538,0.65562,0.38686,1.16576,0.98586,0.98896,0.0009506,0.0009506,0.0009506
55,315.025,0.87443,1.13156,1.03203,1,0.83844,0.96021,0.63957,1.16576,0.98586,0.98896,0.0009308,0.0009308,0.0009308
56,321.292,0.92399,1.01423,1.05609,0.86989,0.61538,0.66301,0.39835,1.14888,0.92447,0.98727,0.000911,0.000911,0.000911
57,327.769,0.9779,0.99092,1.02099,0.7814,0.61538,0.60157,0.36276,1.08412,0.88537,0.9635,0.0008912,0.0008912,0.0008912
58,337.489,0.94296,0.83023,1.01563,1,0.52736,0.60157,0.37424,1.05413,0.89951,0.97005,0.0008714,0.0008714,0.0008714
59,344.157,0.86791,0.96583,1.02366,1,0.83227,0.91394,0.60643,1.05413,0.89951,0.97005,0.0008516,0.0008516,0.0008516
60,352.778,0.85304,0.90479,1.00964,0.89931,0.68754,0.68051,0.43281,1.09379,0.9432,1.00288,0.0008318,0.0008318,0.0008318
61,359.961,0.76461,0.89094,1.01694,0.85637,0.91763,0.90251,0.61399,1.08234,0.93757,0.97476,0.000812,0.000812,0.000812
62,366.533,0.77451,0.84622,0.95126,1,0.83901,0.91394,0.59624,1.1186,0.92387,0.97679,0.0007922,0.0007922,0.0007922
63,370.578,0.83504,0.76786,0.94762,1,0.91517,0.98567,0.66803,1.1186,0.92387,0.97679,0.0007724,0.0007724,0.0007724
64,376.737,0.84852,0.9206,1.02512,1,0.61269,0.61757,0.36553,1.14772,0.89515,0.98119,0.0007526,0.0007526,0.0007526
65,386.241,0.88833,1.03502,1.03857,0.99268,0.69231,0.69651,0.43282,1.07058,0.83289,0.95681,0.0007328,0.0007328,0.0007328
66,396.816,0.90731,0.90766,1.05322,0.99778,0.92308,0.92536,0.6427,0.9563,0.79781,0.93096,0.000713,0.000713,0.000713
67,401.124,0.81369,0.83541,1.01092,0.9985,1,0.995,0.71498,0.9563,0.79781,0.93096,0.0006932,0.0006932,0.0006932
68,407.054,0.85379,0.92225,1.02295,0.99503,0.61538,0.61757,0.42816,0.95083,0.77568,0.93098,0.0006734,0.0006734,0.0006734
69,413.285,0.86685,0.93017,1.03951,1,0.6123,0.61757,0.41758,0.96027,0.77853,0.9237,0.0006536,0.0006536,0.0006536
70,421.919,0.83457,0.788,0.96536,1,0.98969,0.995,0.77052,0.95001,0.79204,0.91664,0.0006338,0.0006338,0.0006338
71,425.951,0.91878,0.81728,1.01471,1,0.98969,0.995,0.77052,0.95001,0.79204,0.91664,0.000614,0.000614,0.000614
72,436.676,0.92787,0.90387,1.05393,0.99248,0.84615,0.91921,0.67501,0.97354,0.80297,0.92531,0.0005942,0.0005942,0.0005942
73,442.333,0.81366,0.82899,0.97327,0.99526,0.92308,0.99,0.72811,0.97194,0.81348,0.93126,0.0005744,0.0005744,0.0005744
74,450.352,0.76861,0.73105,0.95916,0.99009,0.53846,0.60868,0.41206,0.9652,0.80557,0.93278,0.0005546,0.0005546,0.0005546
75,456.628,0.72732,0.7772,0.96623,0.99697,0.92308,0.99,0.72952,0.9652,0.80557,0.93278,0.0005348,0.0005348,0.0005348
76,463.309,0.82739,0.76196,0.9946,0.99121,0.53846,0.60157,0.40559,0.97797,0.79667,0.94277,0.000515,0.000515,0.000515
77,469.031,0.79835,0.78163,0.96736,0.99807,0.92308,0.98188,0.72004,0.97961,0.77764,0.94132,0.0004952,0.0004952,0.0004952
78,477.801,0.79871,0.78596,0.98303,0.99186,0.61538,0.68851,0.45738,0.98106,0.76869,0.93968,0.0004754,0.0004754,0.0004754
79,483.108,0.87182,0.8634,0.97815,0.99644,0.92308,0.99,0.71237,0.98106,0.76869,0.93968,0.0004556,0.0004556,0.0004556
80,489.536,0.78125,0.76732,0.97394,0.99509,0.92308,0.99,0.71421,0.98774,0.75905,0.93301,0.0004358,0.0004358,0.0004358
81,495.386,0.85224,0.98007,1.12683,0.99447,0.92308,0.99,0.70496,0.98006,0.73919,0.9295,0.000416,0.000416,0.000416
82,501.604,0.77938,0.7695,0.92004,0.9885,0.53846,0.60868,0.40811,0.97149,0.74567,0.93162,0.0003962,0.0003962,0.0003962
83,507.96,0.74093,0.84073,0.9684,0.99415,0.84615,0.91921,0.64053,0.97149,0.74567,0.93162,0.0003764,0.0003764,0.0003764
84,514.105,0.69505,0.72355,0.91984,0.98998,0.53846,0.60157,0.40604,0.96648,0.76673,0.9294,0.0003566,0.0003566,0.0003566
85,519.63,0.73429,0.6979,0.93604,0.99716,0.92308,0.98188,0.72748,0.96882,0.77535,0.92605,0.0003368,0.0003368,0.0003368
86,526.407,0.78561,0.75242,0.95642,0.99872,0.92308,0.98188,0.72528,0.98432,0.76434,0.9292,0.000317,0.000317,0.000317
87,530.437,0.74441,0.73062,0.98328,0.99872,0.92308,0.98188,0.72528,0.98432,0.76434,0.9292,0.0002972,0.0002972,0.0002972
88,537.603,0.7946,0.74012,0.99441,0.99649,0.92308,0.99,0.72016,0.97985,0.74219,0.92913,0.0002774,0.0002774,0.0002774
