epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,261.691,0.895,1.08256,1.00049,0.91321,0.92308,0.90145,0.6477,1.00721,1.11674,0.90859,0.0011882,0.0011882,0.0011882
43,280.731,0.8627,1.04227,0.93834,0.89771,0.84615,0.80738,0.61258,0.90542,1.16815,0.88341,0.0011684,0.0011684,0.0011684
44,295.863,0.96401,0.99961,0.95578,0.92299,0.30769,0.30965,0.22501,1.04713,1.31087,0.88703,0.0011486,0.0011486,0.0011486
45,312.891,0.86713,1.00622,0.9609,0.82479,0.84615,0.82621,0.60761,1.04713,1.31087,0.88703,0.0011288,0.0011288,0.0011288
46,326.018,0.9416,1.07019,0.98893,0.74801,0.92308,0.8007,0.5826,1.08692,1.26816,0.92681,0.001109,0.001109,0.001109
47,341.267,0.9453,1.0083,0.95819,0.60035,0.53846,0.45171,0.32402,1.15543,1.35309,0.91711,0.0010892,0.0010892,0.0010892
48,354.16,0.96348,1.01115,0.99573,0.60162,0.84615,0.687,0.45455,1.18628,1.35122,0.93493,0.0010694,0.0010694,0.0010694
49,372.726,0.94215,0.95438,0.98944,0.62255,0.92308,0.77636,0.54621,1.18628,1.35122,0.93493,0.0010496,0.0010496,0.0010496
50,392.631,0.87713,0.92501,0.95211,0.79402,0.92308,0.87308,0.66771,1.07622,1.26788,0.9013,0.0010298,0.0010298,0.0010298
51,411.061,0.92399,0.93706,0.95066,0.85492,0.90754,0.92144,0.70792,1.01388,1.19806,0.87034,0.00101,0.00101,0.00101
52,429.907,0.94311,0.95963,1.01904,0.84567,0.84323,0.83331,0.60503,0.98355,1.13566,0.86188,0.0009902,0.0009902,0.0009902
53,446.795,0.81229,0.88266,0.93939,0.85659,0.91924,0.91254,0.6864,0.98355,1.13566,0.86188,0.0009704,0.0009704,0.0009704
54,459.823,0.81416,0.99225,0.96933,0.84484,0.84615,0.84992,0.60586,0.95422,1.0166,0.8451,0.0009506,0.0009506,0.0009506
55,479.354,0.95073,0.96475,1.00142,0.92087,0.30769,0.30965,0.21287,1.00947,1.08468,0.86005,0.0009308,0.0009308,0.0009308
56,500.207,0.90706,0.90482,0.99701,0.92223,0.91289,0.94101,0.6724,1.07154,1.13952,0.88691,0.000911,0.000911,0.000911
57,511.029,0.8215,0.85596,0.96712,0.92223,0.91289,0.94101,0.6724,1.07154,1.13952,0.88691,0.0008912,0.0008912,0.0008912
58,531.108,0.94159,0.91692,0.98036,0.85824,0.61538,0.63096,0.41969,1.05292,1.08599,0.88694,0.0008714,0.0008714,0.0008714
59,550.848,0.86068,0.90223,0.96231,0.83395,0.53846,0.58215,0.39891,1.08078,1.01446,0.90919,0.0008516,0.0008516,0.0008516
60,569.547,0.903,0.98741,1.00752,0.94564,0.53846,0.5868,0.41169,1.05348,0.96978,0.90813,0.0008318,0.0008318,0.0008318
61,585.512,0.82789,0.84374,0.97864,0.95875,0.61538,0.66451,0.47315,1.05348,0.96978,0.90813,0.000812,0.000812,0.000812
62,601.307,0.77086,1.02015,0.93754,0.98086,0.92308,0.97853,0.70701,1.01586,0.95469,0.90779,0.0007922,0.0007922,0.0007922
63,622.017,0.87359,0.83174,0.94434,0.97504,0.53846,0.60157,0.43816,0.94973,0.90534,0.89884,0.0007724,0.0007724,0.0007724
64,633.829,0.84789,0.95349,0.99137,0.99389,0.92308,0.98567,0.74904,0.92787,0.85707,0.89251,0.0007526,0.0007526,0.0007526
65,646.261,0.75366,0.78937,0.97133,0.99389,0.92308,0.98567,0.74904,0.92787,0.85707,0.89251,0.0007328,0.0007328,0.0007328
