epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,152.921,1.1605,2.26113,1.09238,0.98492,0.84615,0.9251,0.585,1.01927,2.15634,0.82504,0.00571,0.00571,0.00571
15,168.29,1.05074,2.27381,0.99219,0.98492,0.84615,0.9251,0.585,1.01927,2.15634,0.82504,0.00538,0.00538,0.00538
16,186.997,1.1732,2.33238,1.07603,0.98908,0.84615,0.92867,0.58799,1.02839,1.48064,0.83311,0.00505,0.00505,0.00505
17,221.103,1.18082,2.65107,1.05504,0.96879,0.84615,0.93344,0.68877,0.93396,1.50472,0.8239,0.00472,0.00472,0.00472
18,245.891,1.10429,1.90948,1.04543,0.96879,0.84615,0.93344,0.68877,0.93396,1.50472,0.8239,0.00439,0.00439,0.00439
19,267.809,0.9649,2.36871,1.01763,1,0.84604,0.94918,0.67433,0.99459,1.40238,0.83541,0.00406,0.00406,0.00406
20,287.213,1.20372,2.02203,1.12933,0.99742,0.84615,0.95023,0.64978,1.00059,1.37148,0.83735,0.00373,0.00373,0.00373
21,301.091,0.90566,2.14204,0.93423,0.99742,0.84615,0.95023,0.64978,1.00059,1.37148,0.83735,0.0034,0.0034,0.0034
22,320.059,0.89609,2.19585,0.91982,0.99582,0.84615,0.94293,0.67385,1.02256,1.38013,0.85646,0.00307,0.00307,0.00307
23,338.003,0.87351,2.25602,0.87617,1,0.68004,0.72292,0.49872,1.05112,1.3575,0.87075,0.00274,0.00274,0.00274
24,359.548,0.93807,1.65558,0.98029,0.99018,0.84615,0.93705,0.65998,1.03603,1.36122,0.86389,0.00241,0.00241,0.00241
25,373.085,0.8816,1.91833,0.94249,0.99018,0.84615,0.93705,0.65998,1.03603,1.36122,0.86389,0.00208,0.00208,0.00208
26,393.788,0.86194,1.7777,0.94356,1,0.84353,0.92907,0.66536,1.01091,1.38598,0.85248,0.00175,0.00175,0.00175
27,413.485,0.87131,1.75716,0.94283,1,0.84096,0.91972,0.66658,0.94319,1.34597,0.8428,0.00142,0.00142,0.00142
28,426.491,0.88704,2.02374,0.95593,1,0.84096,0.91972,0.66658,0.94319,1.34597,0.8428,0.00109,0.00109,0.00109
29,448.84,0.865,1.8465,0.95333,1,0.90303,0.93468,0.67922,0.90545,1.30793,0.83433,0.00076,0.00076,0.00076
30,470.384,0.84548,1.59964,0.92239,1,0.89756,0.93343,0.67929,0.90674,1.28408,0.83743,0.00043,0.00043,0.00043
