epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,217.605,0.91863,1.0322,0.98859,0.96093,0.84615,0.9072,0.62824,1.15344,1.29572,0.92036,0.0011684,0.0011684,0.0011684
44,223.308,0.96996,1.03278,0.96043,0.8974,0.84615,0.92628,0.61358,1.26309,1.25045,0.94945,0.0011486,0.0011486,0.0011486
45,227.425,0.90502,0.97138,0.96908,0.8974,0.84615,0.92628,0.61358,1.26309,1.25045,0.94945,0.0011288,0.0011288,0.0011288
46,233.126,1.03523,1.19076,0.99168,0.85617,0.91624,0.93607,0.61965,1.21238,1.23178,0.92036,0.001109,0.001109,0.001109
47,238.745,0.9538,1.14286,1.00947,0.79835,0.84615,0.92092,0.58598,1.16683,1.24593,0.90657,0.0010892,0.0010892,0.0010892
48,246.041,1.12344,1.18246,1.0459,0.74468,0.92308,0.84678,0.62855,1.09915,1.21514,0.90114,0.0010694,0.0010694,0.0010694
49,250.041,0.84865,0.91118,0.95429,0.74468,0.92308,0.84678,0.62855,1.09915,1.21514,0.90114,0.0010496,0.0010496,0.0010496
50,256.055,0.95024,1.01567,1.012,0.87267,0.76923,0.87294,0.64909,1.08395,1.24616,0.89922,0.0010298,0.0010298,0.0010298
51,262.55,0.79534,0.93639,0.96785,0.90831,0.76266,0.876,0.63057,1.06306,1.26145,0.89577,0.00101,0.00101,0.00101
52,268.319,0.87082,1.07806,1.01376,0.95694,0.69231,0.86943,0.61521,1.06625,1.23119,0.90143,0.0009902,0.0009902,0.0009902
53,272.38,0.89365,0.91625,0.98751,0.95694,0.69231,0.86943,0.61521,1.06625,1.23119,0.90143,0.0009704,0.0009704,0.0009704
54,279.2,0.94161,0.99862,0.98828,0.81966,0.92308,0.88861,0.61825,1.0964,1.24576,0.92001,0.0009506,0.0009506,0.0009506
55,287.129,0.92282,0.99371,0.99968,0.84936,0.92308,0.88583,0.62745,1.09532,1.18388,0.92319,0.0009308,0.0009308,0.0009308
56,293.026,0.90161,1.01695,0.97627,0.84732,0.92308,0.89095,0.66507,0.99729,1.05524,0.89915,0.000911,0.000911,0.000911
57,296.957,0.97295,0.99906,0.96471,0.84732,0.92308,0.89095,0.66507,0.99729,1.05524,0.89915,0.0008912,0.0008912,0.0008912
58,302.13,0.91053,0.83139,0.94373,0.91427,0.92308,0.94665,0.71937,0.93746,0.95404,0.87985,0.0008714,0.0008714,0.0008714
59,309.156,0.82922,0.86292,0.93541,0.90786,0.84615,0.90727,0.63848,0.95149,0.98394,0.89655,0.0008516,0.0008516,0.0008516
60,316.29,0.84915,0.8672,0.95061,1,0.84613,0.90536,0.616,0.99464,0.98701,0.91866,0.0008318,0.0008318,0.0008318
61,322.198,0.78692,0.8932,0.97198,1,0.92174,0.97556,0.678,0.99464,0.98701,0.91866,0.000812,0.000812,0.000812
62,331.559,0.84557,0.83516,0.9475,0.99374,0.84615,0.90536,0.62417,1.04305,0.98483,0.93529,0.0007922,0.0007922,0.0007922
63,336.839,0.84245,0.78338,0.93558,0.92212,0.91158,0.95468,0.69044,1.06348,0.94094,0.93568,0.0007724,0.0007724,0.0007724
64,343.326,0.86831,0.88815,0.99121,0.86467,0.98387,0.975,0.73061,0.96462,0.89614,0.90443,0.0007526,0.0007526,0.0007526
65,350.251,0.846,0.83197,0.94052,0.86467,0.98387,0.975,0.73061,0.96462,0.89614,0.90443,0.0007328,0.0007328,0.0007328
66,358.8,0.87703,0.85404,1.00431,1,0.91614,0.99,0.74588,0.94618,0.84411,0.89063,0.000713,0.000713,0.000713
67,365.474,0.81671,0.8528,0.97827,0.99123,1,0.995,0.74038,0.97069,0.80591,0.89223,0.0006932,0.0006932,0.0006932
68,371.8,0.82652,0.89894,0.97258,1,0.90162,0.92536,0.6779,1.00467,0.78512,0.89697,0.0006734,0.0006734,0.0006734
69,376.41,0.83638,0.86863,0.97186,1,0.97793,0.995,0.73301,1.00467,0.78512,0.89697,0.0006536,0.0006536,0.0006536
70,385.091,0.81985,0.756,0.92735,1,0.90939,0.92536,0.67449,0.98963,0.75993,0.89185,0.0006338,0.0006338,0.0006338
71,394.443,0.90167,0.82562,0.98231,1,0.92185,0.99,0.75433,0.95554,0.78207,0.88441,0.000614,0.000614,0.000614
72,400.906,0.85475,0.82903,0.98688,1,0.91995,0.98567,0.75605,0.91901,0.81206,0.87369,0.0005942,0.0005942,0.0005942
73,404.629,0.75849,0.77357,0.92624,1,0.91995,0.98567,0.75605,0.91901,0.81206,0.87369,0.0005744,0.0005744,0.0005744
74,410.513,0.74109,0.72823,0.93353,1,0.91661,0.98188,0.76202,0.9043,0.82805,0.87093,0.0005546,0.0005546,0.0005546
75,416.928,0.73815,0.77124,0.9503,0.89459,0.84615,0.9027,0.69334,0.89636,0.83003,0.87127,0.0005348,0.0005348,0.0005348
76,423.641,0.81747,0.77973,0.96426,0.90166,0.84615,0.9027,0.68713,0.92885,0.85107,0.88125,0.000515,0.000515,0.000515
77,430.607,0.78746,0.72902,0.91491,0.90943,0.92308,0.97572,0.75803,0.92885,0.85107,0.88125,0.0004952,0.0004952,0.0004952
78,437.894,0.7652,0.72003,0.92768,0.91262,0.92308,0.97238,0.75487,0.95524,0.85216,0.89311,0.0004754,0.0004754,0.0004754
79,444.131,0.77446,0.7699,0.93138,1,0.90882,0.97556,0.74552,0.95783,0.83421,0.89439,0.0004556,0.0004556,0.0004556
80,451.364,0.78562,0.74539,0.93138,1,0.91169,0.97853,0.74982,0.94146,0.80778,0.88409,0.0004358,0.0004358,0.0004358
81,455.003,0.79078,0.85737,1.01128,1,0.91169,0.97853,0.74982,0.94146,0.80778,0.88409,0.000416,0.000416,0.000416
82,461.091,0.68662,0.69488,0.89819,0.99711,0.92308,0.97853,0.74224,0.93159,0.77523,0.88021,0.0003962,0.0003962,0.0003962
83,466.865,0.70207,0.78126,0.95096,0.99365,0.92308,0.98188,0.73026,0.95557,0.77818,0.88657,0.0003764,0.0003764,0.0003764
84,473.717,0.69229,0.68211,0.90229,1,0.68634,0.69651,0.49493,0.98301,0.76237,0.8946,0.0003566,0.0003566,0.0003566
85,478.394,0.70931,0.69099,0.91512,0.99345,0.92308,0.99,0.73462,0.98301,0.76237,0.8946,0.0003368,0.0003368,0.0003368
86,486.443,0.75749,0.6919,0.91139,0.99429,0.92308,0.99,0.72442,1.0066,0.74599,0.90412,0.000317,0.000317,0.000317
87,494.22,0.75677,0.71557,0.94497,1,0.68745,0.69651,0.50579,1.02827,0.72724,0.91327,0.0002972,0.0002972,0.0002972
88,503.233,0.76386,0.68492,0.94085,1,0.99522,0.995,0.72602,1.01497,0.69859,0.9127,0.0002774,0.0002774,0.0002774
89,507.943,0.8269,0.74677,0.94997,1,0.99522,0.995,0.72602,1.01497,0.69859,0.9127,0.0002576,0.0002576,0.0002576
90,514.576,0.75486,0.70579,0.9269,1,0.99551,0.995,0.74588,0.98456,0.67623,0.90386,0.0002378,0.0002378,0.0002378
91,521.158,0.64468,0.72433,0.9052,1,0.99584,0.995,0.74988,0.94232,0.65675,0.89087,0.000218,0.000218,0.000218
92,527.948,0.63023,0.73003,0.88226,1,0.99581,0.995,0.75208,0.91966,0.64115,0.88066,0.0001982,0.0001982,0.0001982
93,531.6,0.64659,0.70656,0.91156,1,0.99581,0.995,0.75208,0.91966,0.64115,0.88066,0.0001784,0.0001784,0.0001784
94,537.184,0.64584,0.69935,0.9103,1,0.9191,0.92536,0.68454,0.90661,0.63704,0.87515,0.0001586,0.0001586,0.0001586
95,542.537,0.65971,0.72084,0.91623,1,0.99497,0.995,0.74427,0.91098,0.65163,0.87261,0.0001388,0.0001388,0.0001388
96,549.224,0.65922,0.70502,0.88715,1,0.91746,0.92536,0.67867,0.92501,0.66711,0.87516,0.000119,0.000119,0.000119
97,556.726,0.67431,0.70132,0.91138,1,0.99423,0.995,0.74677,0.92501,0.66711,0.87516,9.92e-05,9.92e-05,9.92e-05
98,562.742,0.62877,0.70908,0.92115,1,0.99383,0.995,0.76186,0.93625,0.6757,0.87852,7.94e-05,7.94e-05,7.94e-05
99,569.08,0.63791,0.68062,0.89032,1,0.99361,0.995,0.76186,0.95219,0.68112,0.88361,5.96e-05,5.96e-05,5.96e-05
100,575.747,0.6221,0.69511,0.88114,1,0.99344,0.995,0.75635,0.96187,0.68518,0.88759,3.98e-05,3.98e-05,3.98e-05
