epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,273.612,0.99589,1.08257,1.04938,0.97812,0.84615,0.95971,0.72409,1.05334,1.34761,0.93228,0.0011684,0.0011684,0.0011684
44,287.833,0.96199,1.31057,0.97887,0.92084,0.92308,0.97572,0.6144,1.21399,1.24638,0.9805,0.0011486,0.0011486,0.0011486
45,301.721,0.9312,1.06501,1.00251,0.8731,0.61538,0.60868,0.37577,1.28864,1.13001,1.01222,0.0011288,0.0011288,0.0011288
46,313.874,1.02332,1.17676,1.06202,0.98996,0.69231,0.69651,0.46555,1.25189,1.05209,1.01194,0.001109,0.001109,0.001109
47,327.488,0.95859,1.13879,1.0364,0.99541,1,0.995,0.6549,1.25189,1.05209,1.01194,0.0010892,0.0010892,0.0010892
48,342.147,1.03828,1.19393,1.05483,0.98198,0.61538,0.61757,0.43876,1.13201,1.01525,0.97118,0.0010694,0.0010694,0.0010694
49,355.541,0.82388,0.98333,0.9896,1,0.91752,0.92536,0.63051,1.01521,0.98964,0.93045,0.0010496,0.0010496,0.0010496
50,368.327,0.98603,1.0667,1.05774,0.99011,0.92308,0.98188,0.70131,0.98469,1.02688,0.92011,0.0010298,0.0010298,0.0010298
51,379.037,0.80293,0.9326,0.99278,0.99011,0.92308,0.98188,0.70131,0.98469,1.02688,0.92011,0.00101,0.00101,0.00101
52,393.857,0.89129,1.07548,1.01932,0.98554,0.92308,0.97853,0.71232,0.97334,1.00869,0.93369,0.0009902,0.0009902,0.0009902
53,409.78,0.84603,0.90846,1.00151,1,0.84118,0.90536,0.63428,0.98145,0.92331,0.92646,0.0009704,0.0009704,0.0009704
54,421.672,0.94942,1.06647,1.04373,0.9839,0.92308,0.98567,0.68135,0.98109,0.94297,0.92077,0.0009506,0.0009506,0.0009506
55,436.043,0.88576,1.12338,1.0264,0.9839,0.92308,0.98567,0.68135,0.98109,0.94297,0.92077,0.0009308,0.0009308,0.0009308
56,443.746,0.93574,1.04534,1.03968,0.79574,0.61538,0.60868,0.38652,1.0245,1.01371,0.92561,0.000911,0.000911,0.000911
57,457.274,1.00527,1.03096,0.99773,1,0.68863,0.69651,0.50733,0.98598,1.01604,0.91585,0.0008912,0.0008912,0.0008912
58,474.614,0.99198,0.8733,1.00222,1,0.68402,0.69651,0.51848,0.96044,0.99287,0.91486,0.0008714,0.0008714,0.0008714
59,489.207,0.95532,1.05119,1.0223,1,0.99079,0.995,0.74152,0.96044,0.99287,0.91486,0.0008516,0.0008516,0.0008516
60,508.675,0.86844,0.93881,0.97973,0.87192,0.69231,0.68851,0.50028,0.96785,0.93993,0.92361,0.0008318,0.0008318,0.0008318
61,523.777,0.82118,0.87071,1.03232,0.9767,0.53846,0.60157,0.43267,1.01771,0.94877,0.93647,0.000812,0.000812,0.000812
62,534.595,0.80848,0.86828,0.95276,0.86105,0.61538,0.60868,0.42778,1.10481,0.91504,0.96591,0.0007922,0.0007922,0.0007922
63,547.179,0.88658,0.80718,0.96899,0.99205,0.92308,0.98567,0.69117,1.10481,0.91504,0.96591,0.0007724,0.0007724,0.0007724
64,563.651,0.92816,0.91015,1.05836,1,0.68088,0.69651,0.46379,1.14962,0.87304,0.98362,0.0007526,0.0007526,0.0007526
65,576.301,1.01694,1.13334,1.11209,0.99536,0.69231,0.69651,0.46478,1.13261,0.83462,0.97322,0.0007328,0.0007328,0.0007328
66,589.133,1.02864,0.9179,1.07098,0.99019,0.61538,0.61757,0.41641,1.09624,0.80523,0.97744,0.000713,0.000713,0.000713
67,603.87,0.84615,0.85078,0.99476,0.99785,1,0.995,0.68499,1.09624,0.80523,0.97744,0.0006932,0.0006932,0.0006932
68,614.667,0.86793,0.87621,0.99916,0.99077,0.61538,0.61757,0.42873,1.05777,0.75799,0.96983,0.0006734,0.0006734,0.0006734
69,622.422,0.95544,0.95623,1.05184,0.99245,0.69231,0.69651,0.51171,0.99896,0.74812,0.95552,0.0006536,0.0006536,0.0006536
70,633.915,0.89033,0.84056,0.96928,0.99523,1,0.995,0.73789,0.95944,0.74153,0.94063,0.0006338,0.0006338,0.0006338
71,650.313,0.94514,0.86154,1.018,0.99523,1,0.995,0.73789,0.95944,0.74153,0.94063,0.000614,0.000614,0.000614
72,661.844,0.94014,0.94807,1.06408,0.99459,0.92308,0.92536,0.67194,0.93161,0.73604,0.92557,0.0005942,0.0005942,0.0005942
73,676.236,0.8279,0.83518,0.97708,0.99518,0.92308,0.92536,0.66221,0.94365,0.73709,0.92405,0.0005744,0.0005744,0.0005744
74,691.786,0.82408,0.76485,0.96531,0.99204,0.61538,0.61757,0.4236,0.98285,0.73023,0.92766,0.0005546,0.0005546,0.0005546
75,704.265,0.78876,0.81836,0.9924,0.99676,1,0.995,0.72466,0.98285,0.73023,0.92766,0.0005348,0.0005348,0.0005348
76,717.243,0.86585,0.79501,1.0088,0.99358,0.69231,0.69651,0.48607,1.01074,0.71956,0.93056,0.000515,0.000515,0.000515
