epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,195.457,0.929,1.05755,1.04134,0.57893,0.23077,0.34193,0.19331,1.16529,3.77542,1.04887,0.0011684,0.0011684,0.0011684
44,202.937,0.86097,1.12862,0.96683,0.52099,0.53846,0.49789,0.31247,1.2183,2.49254,1.08287,0.0011486,0.0011486,0.0011486
45,208.702,0.8956,1.02157,1.00396,0.52099,0.53846,0.49789,0.31247,1.2183,2.49254,1.08287,0.0011288,0.0011288,0.0011288
46,216.408,1.05919,1.17355,1.04866,0.71162,0.84615,0.8255,0.49295,1.24225,1.70949,1.03718,0.001109,0.001109,0.001109
47,224.517,0.90146,1.11549,1.00704,0.81771,0.92308,0.89515,0.56176,1.32711,1.4742,1.05976,0.0010892,0.0010892,0.0010892
48,232.185,1.13007,1.1496,1.04531,1,0.84056,0.90481,0.52884,1.29856,1.36153,1.02713,0.0010694,0.0010694,0.0010694
49,237.891,0.87568,0.94803,0.95059,1,0.84056,0.90481,0.52884,1.29856,1.36153,1.02713,0.0010496,0.0010496,0.0010496
50,244.501,0.94404,1.03016,1.00892,0.98578,0.84615,0.92097,0.5834,1.17135,1.3001,0.96369,0.0010298,0.0010298,0.0010298
51,251.532,0.79939,0.93843,0.96723,1,0.90794,0.93284,0.64865,1.06736,1.2647,0.92866,0.00101,0.00101,0.00101
52,258.269,0.89577,1.06132,1.02675,0.97197,0.92308,0.92776,0.65032,1.03503,1.25611,0.91041,0.0009902,0.0009902,0.0009902
53,264.649,0.92644,0.91031,1.01786,0.97197,0.92308,0.92776,0.65032,1.03503,1.25611,0.91041,0.0009704,0.0009704,0.0009704
54,274.021,0.85831,0.93319,0.96127,0.99417,0.92308,0.92655,0.6576,1.07754,1.28231,0.93415,0.0009506,0.0009506,0.0009506
